followers,followees,numberOfPosts,imagePorcentage,sidecarPorcentage,videoPorcentage,isBusiness,isProfessional,hasLink,hideLikes,avgLikes,varLikes,avgComments,varComments,avgScore,varScore,avgTechScore,varTechScore,avgPhotosInSidecar,varPhotosInSidecar,avgTaggedUsers,varTaggedUsers,avgHeight,varHeight,avgWidth,varWidth,useLocation,isAccesible,cLength,cSubjectivity,cPolarity,cDifficultWords,cSecondsToRead,cEntropy,captionLength,captionSubjectivity,captionPolarity,captionDifficultWords,captionSecondsToRead,captionEntropy,captionAvgHashtags,captionVarHashtags,Photographer
476,473,407,23.33,76.67,0.0,True,True,False,True,16.7,29.677,0.2,0.56,5.078,0.13,5.147,0.248,4,1.346,0.2,0.16,1088.767,2264.046,1080.0,2264.046,False,False,59.667,1,0,1.5,2.343,3.627,93.167,0,0,3.933,3.815,4.277,3.4,0.573,False
3228,864,485,3.33,96.67,0.0,False,True,False,False,284.833,3284.672,33.1,122.623,5.357,0.081,5.824,0.11,7,2.476,6.533,6.916,1327.767,14202.312,1080.0,14202.312,False,False,54.611,0,0,1.883,2.221,3.861,205.333,0,0,5.0,7.881,4.328,0.1,0.157,True
846,44,40,87.5,6.25,6.25,False,False,False,False,40.3,332.743,1.133,1.582,5.628,0.426,5.361,0.391,7,1.0,0.733,0.196,1144.733,68392.262,1047.0,68392.262,False,True,29.941,0,0,1.794,1.239,3.564,431.897,0,0,21.552,17.552,4.525,14.655,87.605,False
24291,282,82,80.0,20.0,0.0,False,True,True,False,497.833,33243.139,17.767,1598.912,5.023,0.164,5.161,0.388,4,0.583,1.7,0.61,1061.733,87081.129,1080.0,87081.129,True,True,48.986,0,0,3.15,2.118,3.953,99.867,0,0,3.033,3.9,3.937,0.2,0.56,False
87,379,271,90.0,10.0,0.0,False,True,True,False,6.5,12.983,0.333,0.356,4.749,0.29,5.145,0.41,4,0.222,0.0,0.0,961.2,58290.493,1069.0,58290.493,False,True,35.6,0,0,2.3,1.496,4.176,222.0,0,0,13.7,9.549,4.321,17.333,36.489,False
164,137,534,80.0,20.0,0.0,False,False,False,False,29.333,297.822,0.333,0.289,5.383,0.126,4.916,0.186,2,0.222,0.0,0.0,1071.0,2349.0,1080.0,2349.0,True,True,34.4,0,0,1.6,1.452,3.859,268.433,0,0,10.5,10.831,4.598,16.067,11.662,False
2774,1199,649,9.68,87.1,3.23,False,True,False,True,0,0,5.9,44.69,4.84,0.13,5.092,0.23,6,9.715,5.633,32.099,1348.633,0.766,1080.0,0.766,True,False,38.147,0,0,1.616,1.552,3.814,160.5,0,0,7.867,6.583,4.429,9.067,6.329,False
74,280,10,70.0,20.0,10.0,True,True,True,True,8.0,21.778,0.111,0.099,4.798,0.116,5.278,0.616,2,0.25,0.0,0.0,1019.889,93766.765,1013.333,93766.765,False,True,9.0,1,1,0.0,0.38,3.17,107.222,0,0,4.111,4.331,4.172,2.556,3.358,False
543,620,286,76.67,23.33,0.0,False,True,False,False,34.533,680.782,1.833,11.739,5.461,0.181,5.582,0.441,3,1.102,0.533,0.582,1142.367,88467.299,1080.0,88467.299,True,True,38.717,0,0,1.623,1.582,3.969,277.533,1,0,9.233,11.249,4.384,17.933,15.662,True
153,1,45,87.88,3.03,9.09,False,True,False,False,12.033,21.366,0.567,0.779,5.543,0.09,5.973,0.251,3,0.0,0.1,0.09,1349.067,0.062,1080.0,0.062,False,True,33.118,0,0,2.235,1.355,3.902,98.867,0,0,8.133,4.173,4.41,5.833,2.806,False
838,622,157,90.0,10.0,0.0,False,False,False,True,161.3,623.743,0.067,0.062,5.142,0.051,5.017,0.136,6,9.556,0.0,0.0,1349.933,0.129,1080.0,0.129,False,False,41.0,1,1,2.0,1.69,4.201,122.333,0,0,6.967,4.972,4.264,16.867,10.516,False
599,1800,51,59.38,34.38,6.25,False,False,False,False,101.933,779.129,3.867,10.116,4.982,0.231,5.626,0.226,4,3.174,1.467,5.849,968.7,79419.877,952.0,79419.877,True,True,31.205,0,0,2.077,1.321,3.761,196.3,0,0,8.467,7.956,4.393,7.1,29.023,False
231,163,12,8.33,91.67,0.0,False,False,False,False,0,0,13.0,42.667,4.952,0.129,5.504,0.297,3,1.686,2.167,2.472,980.083,62520.243,1080.0,62520.243,False,True,36.078,0,0,1.753,1.485,3.588,36.5,0,0,2.0,1.485,3.934,0.0,0.0,False
522,454,239,73.53,14.71,11.76,True,True,True,True,14.433,68.446,0.367,0.366,5.218,0.179,5.272,0.476,4,0.24,0.0,0.0,1058.4,8011.907,1080.0,8011.907,False,True,31.364,0,0,1.909,1.346,3.881,929.621,0,1,45.517,37.81,4.484,26.655,33.605,False
603,397,132,54.84,41.94,3.23,True,True,False,True,47.6,83.84,0.967,2.832,5.065,0.167,4.909,0.254,3,1.006,0.0,0.0,1140.033,88214.232,1080.0,88214.232,False,True,31.483,0,0,1.793,1.348,3.905,504.733,0,0,23.4,21.257,4.582,21.733,10.796,True
2514,177,24,95.83,0.0,4.17,False,True,True,False,103.261,1445.845,1.696,4.299,5.525,0.152,5.583,0.145,0,0,7.087,68.601,1088.826,50846.318,989.13,50846.318,True,True,43.973,0,0,1.973,1.899,3.602,172.381,0,0,11.524,7.537,4.177,10.333,197.079,False
33449,694,213,100.0,0.0,0.0,False,True,True,False,1018.267,79453.329,1.067,1.196,5.235,0.325,4.68,0.343,0,0,13.8,29.36,779.067,39310.596,849.0,39310.596,True,True,39.531,0,0,2.656,1.64,4.019,342.433,0,0,19.433,14.652,4.408,22.7,1.41,True
2807,491,856,90.0,10.0,0.0,False,False,False,False,383.067,15908.462,59.0,468.667,5.933,0.076,4.836,0.148,2,0.0,0.0,0.0,1057.633,56694.766,1080.0,56694.766,False,True,39.84,0,0,1.815,1.663,3.997,845.133,0,1,32.933,34.717,4.537,30.0,0.0,False
282,263,432,90.0,10.0,0.0,False,True,True,False,17.7,29.343,0.467,0.649,5.196,0.129,4.939,0.187,2,0.0,0.0,0.0,794.767,6386.246,1080.0,6386.246,False,True,31.714,0,0,2.071,1.355,4.053,472.167,0,0,26.8,20.079,4.696,26.3,6.077,True
1084,556,86,14.29,71.43,14.29,False,True,False,False,74.6,461.507,8.2,28.56,5.693,0.152,5.217,0.591,7,7.702,5.2,6.16,1146.933,77624.596,1080.0,77624.596,True,True,46.227,0,0,2.12,1.868,4.062,604.9,1,1,23.933,24.031,4.383,15.967,8.432,False
3140,1934,3091,83.33,16.67,0.0,False,True,True,False,76.167,1935.739,2.067,23.329,4.918,0.077,4.686,0.437,3,0.24,0.0,0.0,1018.867,14891.582,1080.0,14891.582,True,True,29.164,0,0,1.721,1.235,3.846,341.7,0,0,16.233,14.276,4.48,18.833,0.539,True
524,431,1119,70.0,30.0,0.0,True,True,False,True,15.8,53.36,0.8,0.693,5.445,0.133,4.788,0.152,2,0.099,3.967,0.632,1002.967,137438.699,1080.0,137438.699,True,True,33.458,0,0,2.292,1.387,4.158,413.44,0,0,23.88,17.678,4.384,26.28,33.642,True
1218,514,30,36.67,63.33,0.0,False,True,True,True,93.567,889.712,0.333,0.356,4.672,0.15,5.108,0.357,5,6.022,2.133,9.516,1249.133,44938.916,1080.0,44938.916,False,False,35.1,0,0,1.9,1.468,3.65,265.679,0,0,16.679,11.114,4.555,18.5,33.607,True
1028,7126,582,6.45,90.32,3.23,False,True,True,False,10.7,40.81,1.1,2.223,4.691,0.12,5.519,0.256,5,3.647,0.867,0.716,918.1,50002.357,940.667,50002.357,True,False,41.667,0,0,2.182,1.725,4.155,607.679,1,1,26.929,24.594,4.4,20.036,168.749,False
16090,274,482,56.67,43.33,0.0,False,True,False,False,203.875,9557.609,19.2,69.627,5.421,0.105,5.998,0.114,3,0.556,2.433,0.712,1173.0,47820.267,1080.0,47820.267,True,True,23.199,0,0,1.281,0.995,3.568,541.067,0,0,23.767,22.242,4.677,30.0,0.0,True
2515,710,1791,13.64,54.55,31.82,False,False,True,False,69.867,1245.382,4.5,17.383,5.584,0.082,4.979,0.162,7,8.139,1.233,4.312,1083.167,24741.539,1080.0,24741.539,True,False,37.111,0,0,1.252,1.507,3.729,500.966,0,0,16.517,19.868,4.322,9.31,24.49,False
459,325,70,62.16,18.92,18.92,False,True,False,False,9.067,11.462,0.633,1.299,5.045,0.289,5.089,0.187,4,4.49,5.2,31.16,1090.367,47352.232,1080.0,47352.232,False,True,31.0,0,0,1.895,1.294,3.824,113.143,0,0,5.0,4.639,4.124,8.25,21.616,True
54,22,19,94.74,5.26,0.0,False,True,False,False,33.632,241.391,1.474,1.828,5.157,0.241,4.752,0.218,4,0.0,0.053,0.05,791.053,19185.313,1080.0,19185.313,True,True,35.821,0,0,1.75,1.475,4.03,231.0,1,0,13.211,9.761,4.323,18.579,20.244,True
129,189,52,90.62,3.12,6.25,False,False,False,False,21.267,59.796,1.767,4.112,5.04,0.158,5.264,0.407,10,0.0,1.467,19.249,786.0,22644.0,1080.0,22644.0,True,True,51.434,0,0,1.698,2.082,4.067,264.8,1,0,7.4,10.377,4.407,6.967,11.966,False
447,516,142,50.0,50.0,0.0,False,True,False,True,87.9,499.69,2.1,6.357,5.158,0.197,5.177,0.357,3,1.796,2.9,4.89,1082.7,88697.01,1080.0,88697.01,True,True,47.016,0,0,2.143,1.932,3.88,265.367,0,0,13.433,11.114,4.484,14.267,13.262,True
184,346,163,6.67,93.33,0.0,False,True,False,False,20.467,39.849,1.1,1.823,5.228,0.194,5.089,0.221,5,5.194,0.067,0.129,1183.033,56211.099,1080.0,56211.099,False,False,49.515,0,0,2.061,2.031,3.976,389.267,1,0,21.0,16.593,4.424,33.067,1.462,True
391,656,437,66.67,33.33,0.0,False,True,False,True,37.2,158.493,1.533,2.982,5.185,0.189,5.172,0.179,3,0.61,9.1,15.357,1032.0,14976.0,1080.0,14976.0,True,True,46.87,0,0,2.13,1.902,4.036,310.8,0,0,15.833,13.348,4.233,19.133,9.449,False
1012,143,774,0.0,50.85,49.15,False,True,True,True,103.533,700.782,4.3,5.81,5.623,0.168,4.849,0.275,3,1.316,0.567,0.646,1349.967,0.032,1080.0,0.032,True,False,35.583,0,0,1.882,1.539,3.867,755.433,0,1,32.6,31.18,4.643,27.067,35.862,False
183,154,112,100.0,0.0,0.0,False,False,False,False,0,0,0.733,2.062,4.971,0.182,4.685,0.259,0,0,0.0,0.0,767.033,24698.232,1080.0,24698.232,True,True,69.182,1,0,2.409,2.797,4.126,369.933,1,0,12.533,15.046,4.335,9.333,5.889,False
1386,1469,348,53.33,46.67,0.0,False,True,True,False,40.533,178.982,1.0,1.8,4.964,0.22,4.965,0.245,2,0.0,0.3,0.81,1319.333,6717.222,1080.0,6717.222,True,True,32.69,0,0,1.621,1.363,3.765,430.667,0,0,17.167,17.635,5.071,22.333,0.822,True
211,682,56,100.0,0.0,0.0,False,False,False,False,41.433,41.846,2.3,4.143,5.59,0.071,4.884,0.159,0,0,3.033,0.966,727.767,1284.712,1080.0,1284.712,False,True,36.271,0,0,1.986,1.52,4.011,512.5,1,0,24.933,22.1,4.446,29.933,0.729,False
461,698,312,100.0,0.0,0.0,True,True,False,False,23.4,23.04,0.233,0.246,5.27,0.17,5.468,0.336,0,0,0.0,0.0,989.633,37731.566,1080.0,37731.566,False,True,22.857,0,0,0.714,0.936,3.262,199.3,0,0,9.5,8.685,4.817,11.567,1.712,True
2018,296,181,100.0,0.0,0.0,False,True,False,False,0,0,2.733,11.329,4.982,0.267,4.836,0.251,0,0,8.133,4.716,895.767,67976.312,1080.0,67976.312,True,True,21.695,0,0,1.073,0.932,3.472,331.2,0,0,19.533,14.227,4.648,23.1,3.023,True
20,1,16,62.5,37.5,0.0,False,True,False,False,4.0,8.0,0.188,0.152,5.541,0.222,5.514,0.449,2,0.222,0.812,0.152,990.25,97709.438,1080.0,97709.438,True,True,58.667,0,0,1.333,2.383,3.118,453.75,0,0,16.0,16.436,4.34,22.938,1.309,True
958,1488,514,65.71,20.0,14.29,False,False,False,True,115.167,2373.272,5.4,16.707,5.545,0.341,5.023,0.453,5,6.694,2.3,4.743,904.1,66700.823,1080.0,66700.823,True,True,46.938,0,0,2.185,1.934,4.026,439.367,0,0,23.6,19.129,4.299,20.5,67.917,False
174,860,651,96.67,3.33,0.0,False,True,False,False,22.367,39.832,1.333,1.756,4.869,0.225,4.82,0.235,2,0.0,0.367,0.232,1140.7,87208.277,1080.0,87208.277,True,True,54.475,0,0,2.325,2.257,4.299,139.133,0,0,6.833,5.695,4.25,7.8,2.627,True
77,104,42,100.0,0.0,0.0,False,False,False,False,22.5,38.183,0.233,0.446,5.357,0.155,4.825,0.438,0,0,0.0,0.0,1286.4,35771.64,1080.0,35771.64,True,True,69.286,0,0,2.857,2.801,4.062,597.267,1,1,22.2,23.682,4.656,17.933,0.062,False
1078,798,146,100.0,0.0,0.0,False,True,False,False,165.533,337.916,4.3,5.81,5.776,0.079,5.097,0.12,0,0,0.0,0.0,1220.333,46172.289,1080.0,46172.289,False,True,31.597,0,0,1.946,1.346,3.929,303.267,0,0,16.267,13.266,4.363,18.967,0.032,True
409,432,658,93.33,6.67,0.0,False,False,False,False,31.267,110.996,1.933,3.262,5.298,0.124,5.114,0.29,2,0.25,0.533,1.249,1307.4,24646.04,1080.0,24646.04,True,True,32.724,0,0,1.879,1.372,4.026,407.033,0,0,19.2,17.792,4.35,24.233,24.312,False
1849,303,3074,86.67,13.33,0.0,False,False,False,True,162.367,1036.899,0.533,0.782,5.215,0.131,4.818,0.337,2,0.25,0.033,0.032,1350.0,0.0,1080.0,0.0,True,True,81.188,1,0,2.875,3.376,4.082,678.7,0,0,24.0,27.585,4.744,25.967,17.899,False
3203,3952,390,100.0,0.0,0.0,False,False,False,False,323.8,2054.16,8.167,49.872,5.657,0.101,5.287,0.129,0,0,0.4,0.307,1045.467,91775.182,1080.0,91775.182,True,True,36.955,0,0,1.951,1.541,3.923,513.767,0,0,23.033,21.82,4.786,27.567,2.512,False
1707,1635,224,46.67,53.33,0.0,False,True,True,False,122.433,8049.712,4.8,8.16,5.83,0.078,5.746,0.264,6,6.246,4.3,2.743,1080.0,0.0,1080.0,0.0,True,True,69.0,0,0,3.937,2.881,3.82,106.133,0,0,5.033,4.32,4.187,0.0,0.0,False
65,53,757,80.0,20.0,0.0,False,False,False,True,22.233,123.979,2.1,0.623,4.733,0.157,4.949,0.197,4,5.583,0.133,0.249,756.167,11969.939,1080.0,11969.939,False,True,105.016,0,0,5.619,4.431,3.748,119.9,0,0,5.767,4.588,4.441,0.0,0.0,False
120,132,15,26.67,60.0,13.33,False,True,False,False,11.846,14.284,1.154,1.207,4.857,0.192,5.892,0.273,3,0.444,1.692,1.29,1103.615,51821.621,970.0,51821.621,False,True,20.067,0,0,1.533,0.872,3.641,134.5,0,0,8.125,5.57,4.3,10.0,45.25,False
3944,7113,406,62.5,12.5,25.0,True,True,False,False,188.0,5062.733,2.034,4.93,5.712,0.144,4.877,0.201,6,6.96,0.2,0.16,1114.5,76805.183,1080.0,76805.183,True,True,37.034,0,0,1.797,1.563,3.78,397.233,0,0,21.433,17.182,4.192,25.133,37.782,True
754,666,14212,6.45,90.32,3.23,False,True,True,True,9.467,14.782,0.033,0.032,4.962,0.179,5.037,0.157,6,9.361,0.2,0.16,652.1,66272.357,798.333,66272.357,True,False,40.0,1,1,0.0,1.55,3.824,266.467,0,0,10.367,10.645,4.426,3.267,12.929,True
2412,75,289,51.28,35.9,12.82,False,True,True,False,48.433,641.712,5.9,18.957,5.297,0.155,5.198,0.186,6,9.09,2.233,0.712,963.7,40805.877,1032.333,40805.877,False,True,132.469,1,1,4.154,5.261,4.117,999.467,1,0,40.433,41.954,4.443,28.9,7.223,False
470,297,492,100.0,0.0,0.0,False,False,False,False,64.633,271.499,2.967,7.432,5.487,0.158,4.501,0.268,0,0,0.0,0.0,861.233,74637.579,1069.0,74637.579,False,True,28.517,0,0,1.899,1.22,3.976,368.033,0,0,21.4,17.112,4.3,27.3,3.277,False
374,515,96,93.33,6.67,0.0,False,True,False,False,34.5,85.183,2.567,4.646,5.373,0.112,5.174,0.19,2,0.25,0.0,0.0,976.633,67552.632,1080.0,67552.632,True,True,28.263,0,0,1.5,1.207,3.815,233.633,0,0,13.8,9.977,4.203,18.733,7.596,True
237,218,169,3.33,96.67,0.0,False,True,False,False,49.733,47.729,3.467,1.649,5.05,0.075,5.134,0.206,4,1.441,0.0,0.0,1307.467,24651.449,1080.0,24651.449,True,False,91.24,0,0,4.904,3.94,3.884,37.0,0,0,0.967,1.513,3.793,0.033,0.032,True
1354,1995,81,96.67,3.33,0.0,False,False,False,True,15.967,183.432,1.308,3.905,5.333,0.158,5.448,0.201,4,0.0,0.0,0.0,1268.8,30000.893,1080.0,30000.893,False,False,29.765,0,0,2.176,1.254,3.928,132.464,0,0,7.464,5.551,4.267,8.179,7.79,False
100,206,182,100.0,0.0,0.0,False,False,True,True,23.267,27.662,1.067,1.129,5.717,0.091,4.737,0.428,0,0,0.0,0.0,1151.067,22367.929,1080.0,22367.929,False,True,35.312,0,0,1.969,1.491,4.13,341.833,1,0,20.0,14.699,4.388,29.133,0.782,False
48,21,65,6.67,93.33,0.0,False,True,False,False,8.433,4.046,1.067,1.196,5.159,0.162,5.448,0.401,4,2.633,0.167,0.139,1350.3,0.477,1080.0,0.477,True,False,43.594,0,0,2.656,1.794,4.202,645.9,0,0,30.533,26.658,4.761,30.333,0.889,True
